StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,screen_US,screen_age,screen_attention,screen_time_First Click,screen_time_Last Click,screen_time_Page Submit,screen_time_Click Count,Q0_consent_exempt,Q0_time_First Click,Q0_time_Last Click,Q0_time_Page Submit,Q0_time_Click Count,Q61,age,gender,zodiac,party,edu,demo_time_First Click,demo_time_Last Click,demo_time_Page Submit,demo_time_Click Count,Q0_overview_time_First Click,Q0_overview_time_Last Click,Q0_overview_time_Page Submit,Q0_overview_time_Click Count,Q1_instructions_time_First Click,Q1_instructions_time_Last Click,Q1_instructions_time_Page Submit,Q1_instructions_time_Click Count,Q1_median,Q1_median_time_First Click,Q1_median_time_Last Click,Q1_median_time_Page Submit,Q1_median_time_Click Count,Q1_question,Q1_question_time_First Click,Q1_question_time_Last Click,Q1_question_time_Page Submit,Q1_question_time_Click Count,Q1_news_instr_time_First Click,Q1_news_instr_time_Last Click,Q1_news_instr_time_Page Submit,Q1_news_instr_time_Click Count,Q1_news,Q1_news_time_First Click,Q1_news_time_Last Click,Q1_news_time_Page Submit,Q1_news_time_Click Count,q2_median,q2_median_time_First Click,q2_median_time_Last Click,q2_median_time_Page Submit,q2_median_time_Click Count,q2_news,q2_news_time_First Click,q2_news_time_Last Click,q2_news_time_Page Submit,q2_news_time_Click Count,q3_median,q3_median_time_First Click,q3_median_time_Last Click,q3_median_time_Page Submit,q3_median_time_Click Count,q3_news,q3_news_time_First Click,q3_news_time_Last Click,q3_news_time_Page Submit,q3_news_time_Click Count,attention_check,attention_check_time_First Click,attention_check_time_Last Click,attention_check_time_Page Submit,attention_check_time_Click Count,moreas_politics,moreas_perf,moreas_goodnews,moreas_time_First Click,moreas_time_Last Click,moreas_time_Page Submit,moreas_time_Click Count,happy_politics,happy_perf,happy_goodnews,happy_time_First Click,happy_time_Last Click,happy_time_Page Submit,happy_time_Click Count,study_guess,study_truefalse,likert_q_1,likert_q_2,likert_q_3,happy7_1,Q64,study_time_First Click,study_time_Last Click,study_time_Page Submit,study_time_Click Count,moreas_politics,moreas_goodnews,moreas_performance,SC0,PROLIFIC_PID,STUDY_ID,SESSION_ID,N_questions,aries,taurus,gemini,cancer,leo,virgo,libra,scorpio,sagittarius,capricorn,aquarius,pisces,news1,news2,news3,news4,bonus_high,bonus_low,bonus_people,screening_check,consent,n_question,attention_check
5/31/25 17:13,5/31/25 17:17,IP Address,134.192.6.126,100,263,TRUE,5/31/25 17:17,R_1NJ2DIJDtce1AXZ,,,,,39.2965,-76.6234,anonymous,EN,Yes,Yes,Yes,1.106,4.116,4.813,5,I consent,1.258,1.987,2.467,2,610e991d72fe9baed2425f38,24,Female,Aquarius (born between Jan 20 – Feb 18),Strongly Democratic,Bachelor's degree,0.85,9.711,11.013,6,0,0,3.244,0,0,0,6.298,0,5 (the median of these numbers),13.771,13.771,15.415,1,4,1.452,1.452,19.778,1,0,0,6.534,0,2/10 chance it is True News; 8/10 chance it is False News,12.9,15.803,18.942,2,85,2.641,2.641,11.52,1,1/10 chance it is True News; 9/10 chance it is False News,4.606,4.606,6.504,1,41,1.222,1.222,18.469,1,4/10 chance it is True News; 6/10 chance it is False News,2.359,2.359,3.405,1,2025,0.721,0.721,18.897,1,More likely to think their message came from True News if it said the answer was further in the direction of the opposing political party,More likely to think their message came from True News if it said that they performed worse on this task,More likely to think their message came from True News if it said that the world was a worse place,16.029,20.739,21.34,3,,,,,,,,I decided based off my best guess.,I gave my best guess,Disagree,Neither agree nor disagree,Disagree,Very happy,apple,3.74,43.802,53.403,8,About the same in both directions,About the same in both directions,About the same in both directions,,610e991d72fe9baed2425f38,683b153805393e0fba20ff8a,683b2a9784c7e6b98e01a913,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,greater than,greater than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:14,5/31/25 17:17,IP Address,76.34.150.108,100,196,TRUE,5/31/25 17:17,R_6zqiOAbNHqiAHAu,,,,,40.0233,-83.0859,anonymous,EN,Yes,Yes,Yes,0.501,2.318,3.239,4,I consent,1.197,1.197,2.102,1,67851d1c53731845ce16f506,20,Female,Virgo (born between Aug 23 – Sep 22),Independent (lean Democratic),"High school graduate, diploma, or equivalent (such as GED)",0.44,14.367,15.002,7,0,0,2.479,0,0,0,9.816,0,5 (the median of these numbers),11.291,14.041,14.937,3,8,1.073,1.073,12.885,1,0,0,2.009,0,9/10 chance it is True News; 1/10 chance it is False News,5.74,5.74,6.531,1,43,1.038,1.038,7.67,1,7/10 chance it is True News; 3/10 chance it is False News,3.213,3.213,4.567,1,73,1.399,1.399,6.251,1,7/10 chance it is True News; 3/10 chance it is False News,10.12,13.736,14.847,3,2025,0.69,0.69,13.886,1,About equally likely for both directions,More likely to think their message came from True News if it said that they performed better on this task,More likely to think their message came from True News if it said that the world was a better place,5.205,14.385,15.371,5,,,,,,,,"I just tried my best, not too interested",Not too interested.,Agree,Agree,Agree,Fairly happy,apple,2.055,28.977,33.514,8,About the same in both directions,About the same in both directions,About the same in both directions,,67851d1c53731845ce16f506,683b153805393e0fba20ff8a,683b2ae29d4aa0e75ba212aa,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,less than,less than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:18,IP Address,172.56.121.199,100,325,TRUE,5/31/25 17:18,R_7ud9rIIlhDqsvyV,,,,,34.2271,-118.4501,anonymous,EN,Yes,Yes,Yes,1.162,4.836,6.035,3,I consent,0.738,3.7,4.8,4,6787eeb21b4f7848f1047647,39,Male,Capricorn (born between Dec 22 – Jan 19),Independent (lean Republican),"High school graduate, diploma, or equivalent (such as GED)",0.722,14.443,17.142,13,3.652,6.411,9.229,2,4.594,4.594,7.011,1,5 (the median of these numbers),16.201,16.201,16.992,1,500000000,21.018,42.911,47.707,4,2.641,5.191,6.7,4,4/10 chance it is True News; 6/10 chance it is False News,6.494,16.87,17.695,7,50,5.578,12.264,13.558,3,3/10 chance it is True News; 7/10 chance it is False News,1.958,7.53,8.539,5,40,7.6,7.6,9.7,1,2/10 chance it is True News; 8/10 chance it is False News,1.372,3.542,4.551,4,2025,22.019,22.019,25.301,1,More likely to think their message came from True News if it said the answer was further in the direction of the opposing political party,About equally likely for both directions,About equally likely for both directions,1.07,12.276,12.756,10,,,,,,,,I guessed ,It's used 50%,Disagree,Disagree,Disagree,Fairly happy,Apple,8.264,58.019,58.3,19,That the answer was further in the direction of the opposing political party than they initially believed,That the world was a worse place than they initially believed,About the same in both directions,,6787eeb21b4f7848f1047647,683b153805393e0fba20ff8a,683b2a6d81f7fbc4f69b8806,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,less than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:18,IP Address,71.69.172.138,100,385,TRUE,5/31/25 17:18,R_7iPWclnZVdvjAXM,,,,,35.7622,-78.6016,anonymous,EN,Yes,Yes,Yes,1.268,4.077,5.262,3,I consent,3.524,3.524,4.865,1,6352c60b4a9850783773f265,49,Male,Libra (born between Sep 23 – Oct 22),Independent (lean Democratic),"Began college, no degree",1.16,15.568,17.222,5,0,0,41.038,0,22.239,22.239,40.428,1,5 (the median of these numbers),8.261,20.465,23.259,2,345,6.2,6.2,16.408,1,0,0,21.561,0,5/10 chance it is True News; 5/10 chance it is False News,18.066,18.066,19.674,1,45,4.792,4.792,13.75,1,3/10 chance it is True News; 7/10 chance it is False News,7.3,7.3,8.859,1,36,8.666,8.666,16.141,1,3/10 chance it is True News; 7/10 chance it is False News,3.275,3.275,4.971,1,2025,3.459,3.459,8.89,1,,,,,,,,Much happier if it said the answer was further in the direction of their political party,Much happier if it said that they performed better on this task,About equally happy for both directions,16.259,33.648,34.818,3,i tried to remember what i had heard about this questions in the news. And/or i just made an educated guess,i just used my instincts ,Neither agree nor disagree,Strongly disagree,Disagree,Fairly happy,apple,4.142,57.818,61.061,8,About the same in both directions,That the world was a better place than they initially believed,That they performed better on this task than they initially believed,,6352c60b4a9850783773f265,683b153805393e0fba20ff8a,683b2a4303cb44bb93027a88,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,greater than,less than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:18,IP Address,108.21.58.104,100,407,TRUE,5/31/25 17:18,R_3qaMMP3e1V4DFdZ,,,,,40.7359,-73.9904,anonymous,EN,Yes,Yes,Yes,0.857,2.098,2.624,3,I consent,1.11,1.11,1.55,1,545f1e11fdf99b3156e7588b,32,Male,Cancer (born between Jun 21 – Jul 22),Strongly Democratic,Postgraduate or professional degree,0.764,7.151,7.464,5,4.663,4.663,5.656,1,0,0,18.745,0,5 (the median of these numbers),11.511,11.511,12.192,1,340,41.669,52.384,55.276,2,0,0,9.117,0,5/10 chance it is True News; 5/10 chance it is False News,13.471,13.56,15.885,2,45,15.13,15.541,17.814,2,5/10 chance it is True News; 5/10 chance it is False News,1.963,1.963,3.368,1,40,14.392,39.203,44.77,2,5/10 chance it is True News; 5/10 chance it is False News,4.159,5.45,5.915,2,2025,2.858,2.858,6.057,1,,,,,,,,Slightly happier if it said the answer was further in the direction of their political party,Slightly happier if it said that they performed better on this task,Slightly happier if it said that the world was a better place,27.963,37.634,39.089,3,Based on either the information provided or pre-existing knowledge.,I guessed 50-50 because I don't have a hunch either way.,Strongly disagree,Strongly disagree,Strongly disagree,Fairly happy,apple,7.879,69.766,102.334,8,That the answer was further in the direction of their political party than they initially believed,That the world was a better place than they initially believed,That they performed better on this task than they initially believed,,545f1e11fdf99b3156e7588b,683b153805393e0fba20ff8a,683b2a5167f858f3046aa270,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,greater than,greater than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:19,IP Address,99.147.119.78,100,461,TRUE,5/31/25 17:19,R_7jDMubABUfqKZJq,,,,,32.4644,-93.7207,anonymous,EN,Yes,Yes,Yes,0.878,2.679,3.377,3,I consent,0.667,3.81,5.523,4,60bae09961af203bacbbd937,33,Female,Scorpio (born between Oct 23 – Nov 21),Strongly Republican,"Began college, no degree",1.001,12.845,15.514,13,8.852,8.852,15.214,1,9.413,44.253,44.865,10,5 (the median of these numbers),9.975,9.975,10.574,1,8,9.057,9.057,13.427,1,6.798,43.427,48.612,11,5/10 chance it is True News; 5/10 chance it is False News,3.394,13.182,14.155,6,45,7.274,25.972,26.862,3,3/10 chance it is True News; 7/10 chance it is False News,0.882,19.227,19.736,8,75,5.625,22.204,32.062,3,5/10 chance it is True News; 5/10 chance it is False News,1.338,6.378,7.529,3,2025,9.862,15.288,21.74,2,,,,,,,,Slightly happier if it said the answer was further in the direction of the opposing political party,Much happier if it said that they performed better on this task,Much happier if it said that the world was a better place,4.411,62.164,63.052,11,I just honestly tried to make my best guess then go a little backward or forward to find the median ,I tried to see if I thought the information was accurate or not ,Neither agree nor disagree,Strongly disagree,Strongly disagree,Very happy,apple,5.417,48.121,51.662,14,That the answer was further in the direction of their political party than they initially believed,That the world was a worse place than they initially believed,About the same in both directions,,60bae09961af203bacbbd937,683b153805393e0fba20ff8a,683b2a552a6fcfca2953d96a,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,less than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:20,IP Address,172.59.191.185,100,465,TRUE,5/31/25 17:20,R_5RVLHLk0quyfOaE,,,,,41.8835,-87.6305,anonymous,EN,Yes,Yes,Yes,1.118,4.861,6.674,6,I consent,1.982,1.982,3.701,1,669ac885aa2ff55e7ace42b0,35,Female,Cancer (born between Jun 21 – Jul 22),Weakly Democratic,Bachelor's degree,1.253,19.105,21.181,5,0,0,3.824,0,0,0,3.47,0,5 (the median of these numbers),25.602,25.602,27.447,1,341,15.122,41.901,47.941,4,0,0,3.167,0,3/10 chance it is True News; 7/10 chance it is False News,17.377,17.377,19.506,1,85,6.948,49.303,52.873,2,1/10 chance it is True News; 9/10 chance it is False News,7.445,7.445,9.187,1,39,3.659,50.952,53.951,5,3/10 chance it is True News; 7/10 chance it is False News,8.529,8.529,10.497,1,2025,10.706,10.706,24.483,1,,,,,,,,Slightly happier if it said the answer was further in the direction of their political party,Much happier if it said that they performed better on this task,Much happier if it said that the world was a better place,5.1,20.018,21.94,3,"I formed my guess by comparing the baseline happiness rate to typical Cancer traits and survey data suggesting high relationship satisfaction, which implied Cancers might be slightly happier than average.




",I stuck to what I thought the answers were and that reflected in my choices for true /false news.,Strongly agree,Agree,Agree,Neither happy nor unhappy,apple,5.458,83.178,86.801,10,That the answer was further in the direction of the opposing political party than they initially believed,That the world was a worse place than they initially believed,That they performed better on this task than they initially believed,,669ac885aa2ff55e7ace42b0,683b153805393e0fba20ff8a,683b2a6fcc4b246513d9b1da,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,greater than,less than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:20,IP Address,174.249.182.175,100,468,TRUE,5/31/25 17:20,R_3370deHYSIsvnb6,,,,,33.8842,-84.3761,anonymous,EN,Yes,Yes,Yes,1.202,3.64,4.628,3,I consent,2.341,4.701,5.535,4,6628141ef03d907d9b2ff86d,42,Male,Cancer (born between Jun 21 – Jul 22),Weakly Republican,Bachelor's degree,1.101,17.5,18.458,13,1.424,8.158,10.201,2,2.384,18.071,20.288,8,5 (the median of these numbers),9.982,31.667,32.93,6,385000000,2.132,21.804,36.517,3,2.23,7.49,10.482,6,7/10 chance it is True News; 3/10 chance it is False News,3.511,16.42,17.023,9,44,0.7,36.321,37.332,8,3/10 chance it is True News; 7/10 chance it is False News,1.661,8.018,8.816,8,45,1.893,13.28,19.097,4,9/10 chance it is True News; 1/10 chance it is False News,1.126,13.202,15.445,12,2025,14.148,20.301,25.09,2,More likely to think their message came from True News if it said the answer was further in the direction of the opposing political party,More likely to think their message came from True News if it said that they performed worse on this task,About equally likely for both directions,1.003,20.427,22.137,17,,,,,,,,I justthought how plausible it may be for my answer to be slightly off as I over shot everytime.,When going high in numbers if it said less than likely I took it at its word.,Disagree,Disagree,Disagree,Fairly happy,Apple,4.717,116.739,117.339,19,That the answer was further in the direction of their political party than they initially believed,That the world was a worse place than they initially believed,That they performed better on this task than they initially believed,,6628141ef03d907d9b2ff86d,683b153805393e0fba20ff8a,683b2a744ac8be3e8344f80c,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,less than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:20,IP Address,67.167.69.64,100,482,TRUE,5/31/25 17:21,R_5nOBeF3TOaA19LB,,,,,41.5412,-88.0546,anonymous,EN,Yes,Yes,Yes,1.028,4.269,5.031,4,I consent,2.152,2.152,3.107,1,672c2562333d511af60d4ae4,47,Female,Scorpio (born between Oct 23 – Nov 21),Independent (lean Democratic),Bachelor's degree,0.796,20.181,20.852,10,0,0,11.499,0,28.389,28.959,31.986,2,5 (the median of these numbers),8.84,18.645,19.638,4,34,2.821,2.821,11.433,1,0.702,115.802,124.584,2,1/10 chance it is True News; 9/10 chance it is False News,0.979,10.659,11.584,3,40,15.025,19.954,20.708,4,5/10 chance it is True News; 5/10 chance it is False News,1.222,3.447,4.25,3,40,3.39,3.39,19.191,1,5/10 chance it is True News; 5/10 chance it is False News,1.434,7.551,8.352,3,2025,3.623,7.095,7.534,2,,,,,,,,Slightly happier if it said the answer was further in the direction of their political party,About equally happy for both directions,About equally happy for both directions,0.963,30.796,31.001,9,"Some of them I felt like I had recently seen information to inform my choice, such as the population size of the country.  The others I just gave it my best guess.","Again I tried to think back to recent stories, and when in doubt I guess 5/5 right in the middle because honestly I wasn't sure.",Strongly disagree,Strongly disagree,Strongly disagree,Fairly happy,apple,5.306,94.195,94.994,15,That the answer was further in the direction of the opposing political party than they initially believed,That the world was a worse place than they initially believed,That they performed worse on this task than they initially believed,,672c2562333d511af60d4ae4,683b153805393e0fba20ff8a,683b2a67725241315e21c23b,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,less than,greater than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:21,IP Address,75.153.76.160,100,540,TRUE,5/31/25 17:21,R_5ktyNfGf4ttD9av,,,,,40.7503,-74.0014,anonymous,EN,Yes,Yes,Yes,1.25,4.378,7.007,3,I consent,6.379,6.379,8.039,1,67691aa7e341fc63fdc3e6a0,46,Male,Virgo (born between Aug 23 – Sep 22),Strongly Democratic,"High school graduate, diploma, or equivalent (such as GED)",0.945,75.657,78.334,5,0,0,16.575,0,0,0,24.374,0,5 (the median of these numbers),22.201,33.09,35.248,2,2,2.885,42.041,52.823,3,0,0,11.164,0,1/10 chance it is True News; 9/10 chance it is False News,4.177,4.177,6.309,1,20,11.061,11.061,31.082,1,2/10 chance it is True News; 8/10 chance it is False News,3.333,3.333,5.28,1,39,2.885,25.709,35.225,4,2/10 chance it is True News; 8/10 chance it is False News,2.71,2.71,5.064,1,2025,8.244,35.228,41.48,4,More likely to think their message came from True News if it said the answer was further in the direction of their political party,More likely to think their message came from True News if it said that they performed worse on this task,About equally likely for both directions,10.41,15.818,19.59,3,,,,,,,,according to own experiences,own experience,Agree,Agree,Strongly agree,Very happy,apple,7.603,66.942,68.283,8,That the answer was further in the direction of the opposing political party than they initially believed,That the world was a better place than they initially believed,That they performed worse on this task than they initially believed,,67691aa7e341fc63fdc3e6a0,683b153805393e0fba20ff8a,683b2a5a9ffc24b56c39b06e,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,greater than,greater than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:21,IP Address,107.10.39.142,100,550,TRUE,5/31/25 17:21,R_6IttSjDBcBYTEyx,,,,,41.3154,-81.6215,anonymous,EN,Yes,Yes,Yes,2.037,25.909,26.844,6,I consent,77.3,79.094,79.865,3,67a8bfb2f846cd3ea9bcd898,28,Female,Leo (born between Jul 23 – Aug 22),Independent (lean Democratic),"High school graduate, diploma, or equivalent (such as GED)",0.979,23.994,25.835,12,10.764,11.631,12.208,2,1.048,17.526,18.491,3,5 (the median of these numbers),11.018,38.434,39.25,8,804,18.562,23.169,24.137,2,5.432,7.058,8.094,2,5/10 chance it is True News; 5/10 chance it is False News,5.333,59.063,60.232,9,55,7.233,26.007,26.88,4,2/10 chance it is True News; 8/10 chance it is False News,1.228,7.066,7.818,5,65,9.08,9.08,15.18,1,7/10 chance it is True News; 3/10 chance it is False News,3.386,6.384,7.365,4,1776,10.207,10.207,21.766,1,More likely to think their message came from True News if it said the answer was further in the direction of the opposing political party,More likely to think their message came from True News if it said that they performed better on this task,More likely to think their message came from True News if it said that the world was a worse place,9.057,35.825,36.698,10,,,,,,,,n/a,n/a,Neither agree nor disagree,Strongly agree,Strongly agree,Fairly happy,apple,3.924,46.585,50.325,18,That the answer was further in the direction of their political party than they initially believed,That the world was a better place than they initially believed,That they performed better on this task than they initially believed,,67a8bfb2f846cd3ea9bcd898,683b153805393e0fba20ff8a,683b2a4be2175fb83d016deb,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,less than,greater than,$50 ,$5 ,10,,,4,0
5/31/25 17:13,5/31/25 17:21,IP Address,35.151.189.117,100,486,TRUE,5/31/25 17:21,R_5TATaIuxvmlDHPd,,,,,29.7978,-90.8097,anonymous,EN,Yes,Yes,Yes,1.349,9.299,11.17,6,I consent,3.166,4.131,5.643,2,60a2a8570a0f9cc00d6b9d1a,46,Female,Sagittarius (born between Nov 22 – Dec 21),Strongly Republican,"High school graduate, diploma, or equivalent (such as GED)",4.764,20.384,21.26,8,8.575,8.575,10.013,1,13.783,42.144,52.215,3,5 (the median of these numbers),5.828,8.846,10.138,2,6,5.894,31.001,37.459,3,23.239,42.534,44.26,3,2/10 chance it is True News; 8/10 chance it is False News,13.708,18.534,20.145,3,40,1.47,13.871,14.768,6,6/10 chance it is True News; 4/10 chance it is False News,0.92,10.711,11.552,10,80,5.304,5.304,22.727,1,2/10 chance it is True News; 8/10 chance it is False News,6.165,10.615,11.893,3,2025,9.047,20.741,31.851,22,,,,,,,,Much happier if it said the answer was further in the direction of their political party,Slightly happier if it said that they performed better on this task,Much happier if it said that the world was a better place,3.054,48.323,50.637,27,I used my general knowledge and tool an educated guess,I used my own judgement,Neither agree nor disagree,Agree,Disagree,Fairly happy,apple,1.941,68.202,69.028,40,About the same in both directions,That the world was a worse place than they initially believed,That they performed worse on this task than they initially believed,,60a2a8570a0f9cc00d6b9d1a,683b153805393e0fba20ff8a,683b2aa235f06020cba678d4,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,less than,less than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:21,IP Address,68.237.49.83,100,537,TRUE,5/31/25 17:21,R_5ZAh3ZzbcuibCPn,,,,,40.865,-73.8978,anonymous,EN,Yes,Yes,Yes,1.304,2.779,3.68,3,I consent,11.616,11.616,12.467,1,63d569384ae2cf6d4dce7c32,50,Female,Leo (born between Jul 23 – Aug 22),Strongly Democratic,Postgraduate or professional degree,1.029,11.273,12.228,5,0,0,19.713,0,0,0,30.938,0,5 (the median of these numbers),28.372,32.527,33.533,2,75,13.822,13.822,17.287,1,0,0,41.457,0,8/10 chance it is True News; 2/10 chance it is False News,43.192,43.192,45.508,1,46,20.804,20.804,29.721,1,4/10 chance it is True News; 6/10 chance it is False News,11.584,11.584,13.06,1,35,16.085,16.085,35.292,1,4/10 chance it is True News; 6/10 chance it is False News,4.968,4.968,8.115,1,2025,9.323,9.323,12.023,1,More likely to think their message came from True News if it said the answer was further in the direction of their political party,More likely to think their message came from True News if it said that they performed better on this task,About equally likely for both directions,31.803,50.423,52.854,3,,,,,,,,I mostly guessed. I think the US-Canada border is about the 46th parallel so I just went down a bit for that.,Whether I thought the likely answer was lower or higher than my guess.,Disagree,Disagree,Strongly disagree,Fairly unhappy,apple,6.981,99.185,112.325,10,That the answer was further in the direction of their political party than they initially believed,About the same in both directions,That they performed better on this task than they initially believed,,63d569384ae2cf6d4dce7c32,683b153805393e0fba20ff8a,683b2a7787213bd7dbf60130,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,greater than,less than,greater than,less than,$50 ,$5 ,10,,,4,1
5/31/25 17:12,5/31/25 17:21,IP Address,75.68.104.201,100,569,TRUE,5/31/25 17:21,R_55kwxzAcQ2pjfeV,,,,,41.6896,-70.1564,anonymous,EN,Yes,Yes,Yes,1.154,3.623,4.621,3,I consent,1.169,1.169,1.982,1,640d43c9451ce148162a7643,49,Male,Cancer (born between Jun 21 – Jul 22),Weakly Republican,"High school graduate, diploma, or equivalent (such as GED)",0.798,9.769,10.9,6,0,0,25.673,0,9.205,9.593,42.603,2,5 (the median of these numbers),17.567,17.567,18.985,1,320,11.149,24.349,27.58,2,0,0,51.839,0,8/10 chance it is True News; 2/10 chance it is False News,18.642,18.642,20.1,1,48,20.614,20.614,38.177,1,8/10 chance it is True News; 2/10 chance it is False News,8.634,10.659,11.667,2,40,29.58,48.178,53.069,2,9/10 chance it is True News; 1/10 chance it is False News,7.007,7.007,7.923,1,2025,16.454,16.454,20.664,1,About equally likely for both directions,More likely to think their message came from True News if it said that they performed better on this task,About equally likely for both directions,45.177,75.087,76.428,4,,,,,,,,I tried to just think about the experiences of my own life and try to judge based on that . ,I tries to think about if at the time I made the choice if I was thinking it was higher or lower . ,Disagree,Disagree,Disagree,Fairly happy,apple,5.065,91.758,99.536,7,That the answer was further in the direction of their political party than they initially believed,That the world was a better place than they initially believed,That they performed better on this task than they initially believed,,640d43c9451ce148162a7643,683b153805393e0fba20ff8a,683b2a5a644e3c9fb69218ef,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,greater than,less than,greater than,$50 ,$5 ,10,,,4,1
5/31/25 17:11,5/31/25 17:22,IP Address,74.136.199.72,100,615,TRUE,5/31/25 17:22,R_6EYh4yf0eSrMLpz,,,,,38.7989,-83.5317,anonymous,EN,Yes,Yes,Yes,1.163,3.438,3.625,4,I consent,0.382,1.368,1.572,3,5d951ede9b6f880018f63b6e,36,Male,Taurus (born between Apr 20 – May 20),Independent (lean Democratic),"High school graduate, diploma, or equivalent (such as GED)",0.487,5.941,6.575,5,0,0,23.329,0,63.96,98.695,104.851,19,5 (the median of these numbers),8.026,8.026,8.843,1,200,0.796,0.796,18.687,1,8.453,103.379,104.084,13,9/10 chance it is True News; 1/10 chance it is False News,14.587,17.304,18.198,2,40,0.561,0.561,41.491,1,7/10 chance it is True News; 3/10 chance it is False News,5.549,5.549,6.447,1,40,0.8,23.516,30.69,3,6/10 chance it is True News; 4/10 chance it is False News,4.157,4.157,5.342,1,2025,0.538,0.538,17.949,1,About equally likely for both directions,More likely to think their message came from True News if it said that they performed better on this task,More likely to think their message came from True News if it said that the world was a better place,26.302,70.565,78.346,15,,,,,,,,I just trusted my gut and relied on memory of information learned from various things.,I think my numbers and answers were generally grounded but if the number was too high I thought it was obviously false. I also went more with my gut here as well.,Strongly disagree,Strongly disagree,Strongly disagree,Fairly happy,apple,0.637,81.063,90.909,14,About the same in both directions,That the world was a worse place than they initially believed,That they performed better on this task than they initially believed,,5d951ede9b6f880018f63b6e,683b153805393e0fba20ff8a,683b2a4735cf1f2d1ff2ebcd,4,46.12,42.86,43.7,45.64,44.35,46.07,47.34,41.94,45.31,46.6,49.32,46.88,less than,less than,greater than,less than,$50 ,$5 ,10,,,4,1
